,time,avg_packet_len,packet_count,cpu_usage,mem_usage,bandwidth_calc,bandwidth,bandwidth_limit,cpu_limit
220,2020-12-01 12:20:21.370789,144,79,12.4,0.6273390934431284,11376,11714,400000,0
221,2020-12-01 12:20:22.394818,144,71,11.7,0.6273390934431284,10224,18153,400000,0
222,2020-12-01 12:20:23.418781,363,100,11.7,0.6287307388343041,36300,29026,400000,0
223,2020-12-01 12:20:24.442827,142,76,12.7,0.6287307388343041,10792,11115,400000,0
224,2020-12-01 12:20:25.498743,142,77,13.3,0.6287307388343041,10934,11182,400000,0
225,2020-12-01 12:20:26.522752,188,72,12.7,0.6287307388343041,13536,16019,400000,0
226,2020-12-01 12:20:27.578836,212,87,13.3,0.6287307388343041,18444,17263,400000,0
227,2020-12-01 12:20:28.602834,183,83,12.7,0.6287307388343041,15189,15739,400000,0
228,2020-12-01 12:20:29.626793,187,77,11.7,0.6287307388343041,14399,13607,400000,0
229,2020-12-01 12:20:30.682755,292,90,13.3,0.6287307388343041,26280,72139,400000,0
230,2020-12-01 12:20:31.706856,424,133,12.7,0.6287307388343041,56392,58042,400000,0
231,2020-12-01 12:20:32.762799,393,146,11.4,0.6287307388343041,57378,59117,400000,0
232,2020-12-01 12:20:33.818832,418,136,13.3,0.6287307388343041,56848,57834,350000,0
233,2020-12-01 12:20:34.842862,363,155,11.7,0.6287307388343041,56265,56876,350000,0
234,2020-12-01 12:20:35.866916,330,173,13.7,0.6287307388343041,57090,58145,350000,0
235,2020-12-01 12:20:36.891031,344,164,12.7,0.6287307388343041,56416,56628,350000,0
236,2020-12-01 12:20:37.918863,355,158,13.6,0.6287307388343041,56090,56483,350000,0
237,2020-12-01 12:20:38.970879,359,162,13.3,0.6287307388343041,58158,57818,350000,0
238,2020-12-01 12:20:39.994811,454,122,12.7,0.6302200435511763,55388,54185,350000,0
239,2020-12-01 12:20:41.050854,480,102,15.2,0.6302200435511763,48960,45623,350000,0
240,2020-12-01 12:20:42.074782,418,92,11.7,0.6302200435511763,38456,37873,350000,0
241,2020-12-01 12:20:43.134830,464,81,14.2,0.6302200435511763,37584,38192,350000,0
242,2020-12-01 12:20:44.154822,433,83,12.7,0.6302200435511763,35939,37122,350000,0
243,2020-12-01 12:20:45.178878,460,80,12.7,0.6302200435511763,36800,35861,350000,0
244,2020-12-01 12:20:46.202685,467,74,12.7,0.6302200435511763,34558,35230,350000,0
245,2020-12-01 12:20:47.230839,354,95,13.6,0.6302200435511763,33630,30997,350000,0
246,2020-12-01 12:20:48.286842,336,85,13.3,0.6302200435511763,28560,30885,350000,0
247,2020-12-01 12:20:49.338894,460,88,12.4,0.6302200435511763,40480,49224,350000,0
248,2020-12-01 12:20:50.426861,442,100,11.9,0.6302200435511763,44200,55301,350000,0
249,2020-12-01 12:20:51.482805,434,106,11.4,0.6302200435511763,46004,54740,350000,0
250,2020-12-01 12:20:52.538815,468,101,13.3,0.6302200435511763,47268,49300,350000,0
251,2020-12-01 12:20:53.563003,490,97,12.7,0.6302200435511763,47530,45581,350000,0
252,2020-12-01 12:20:54.586766,428,96,12.7,0.6302200435511763,41088,49863,350000,0
253,2020-12-01 12:20:55.611052,504,85,12.7,0.6302200435511763,42840,49280,350000,0
254,2020-12-01 12:20:56.634907,416,94,12.7,0.6302200435511763,39104,35328,350000,0
255,2020-12-01 12:20:57.658875,322,90,13.7,0.6302200435511763,28980,25568,350000,0
256,2020-12-01 12:20:58.682738,351,81,11.7,0.6302200435511763,28431,35581,350000,0
257,2020-12-01 12:20:59.707028,527,86,12.7,0.6302200435511763,45322,45905,350000,0
258,2020-12-01 12:21:00.730766,428,108,12.7,0.6302200435511763,46224,46291,350000,0
259,2020-12-01 12:21:01.754904,402,115,10.7,0.6302200435511763,46230,47760,350000,0
260,2020-12-01 12:21:02.842864,413,117,12.9,0.6302200435511763,48321,44876,350000,0
261,2020-12-01 12:21:03.870841,225,98,13.6,0.6302200435511763,22050,18170,350000,0
262,2020-12-01 12:21:04.890915,224,79,12.7,0.6302200435511763,17696,18284,350000,0
263,2020-12-01 12:21:05.914770,236,78,12.7,0.6302200435511763,18408,18282,350000,0
264,2020-12-01 12:21:06.970852,226,81,12.3,0.6302200435511763,18306,25475,350000,0
265,2020-12-01 12:21:08.026941,400,120,12.3,0.6302200435511763,48000,49113,350000,0
266,2020-12-01 12:21:09.050778,385,121,12.7,0.6302200435511763,46585,47238,350000,0
267,2020-12-01 12:21:10.074896,307,116,13.7,0.6302200435511763,35612,29221,350000,0
268,2020-12-01 12:21:11.102844,211,95,11.7,0.6302200435511763,20045,19544,350000,0
269,2020-12-01 12:21:12.154833,228,84,12.4,0.6302200435511763,19152,20508,350000,0
270,2020-12-01 12:21:13.178781,210,96,12.7,0.6302200435511763,20160,20089,350000,0
271,2020-12-01 12:21:14.235016,338,109,11.4,0.6302200435511763,36842,43949,350000,0
272,2020-12-01 12:21:15.295166,361,106,13.2,0.6302200435511763,38266,38528,350000,0
273,2020-12-01 12:21:16.314901,410,113,9.8,0.6302444583826003,46330,47057,350000,0
274,2020-12-01 12:21:17.338918,387,120,11.7,0.6302444583826003,46440,47461,350000,0
275,2020-12-01 12:21:18.395099,396,117,16.1,0.6314896147852312,46332,43349,350000,0
276,2020-12-01 12:21:19.418859,431,92,12.7,0.6408404952206747,39652,42343,350000,0
277,2020-12-01 12:21:20.443082,540,85,12.7,0.6408649100520988,45900,47564,350000,0
278,2020-12-01 12:21:21.467052,508,89,14.6,0.6408649100520988,45212,44768,350000,0
279,2020-12-01 12:21:22.490887,526,84,14.7,0.6408649100520988,44184,46548,350000,0
280,2020-12-01 12:21:23.514761,417,112,13.7,0.6408649100520988,46704,46433,350000,0
281,2020-12-01 12:21:24.606818,340,105,12.8,0.6408649100520988,35700,31581,350000,0
282,2020-12-01 12:21:25.658959,373,79,12.4,0.6408649100520988,29467,28193,350000,0
283,2020-12-01 12:21:26.682897,346,80,12.7,0.6408649100520988,27680,28559,350000,0
284,2020-12-01 12:21:27.706847,389,100,11.7,0.6408649100520988,38900,43975,350000,0
285,2020-12-01 12:21:28.762786,408,121,12.3,0.6408893248835229,49368,54936,350000,0
286,2020-12-01 12:21:29.787113,510,126,13.7,0.6408893248835229,64260,63032,350000,0
287,2020-12-01 12:21:30.810836,363,143,12.7,0.6408893248835229,51909,47754,350000,0
288,2020-12-01 12:21:31.834750,521,87,13.7,0.6408893248835229,45327,46026,350000,0
289,2020-12-01 12:21:32.859061,483,98,12.7,0.6408893248835229,47334,46948,350000,0
290,2020-12-01 12:21:33.882989,486,92,12.7,0.6408893248835229,44712,45968,300000,0
291,2020-12-01 12:21:34.906773,431,107,13.7,0.6408893248835229,46117,45681,300000,0
292,2020-12-01 12:21:35.930735,395,119,13.7,0.6408893248835229,47005,47516,300000,0
293,2020-12-01 12:21:36.986860,348,134,11.4,0.6408893248835229,46632,38274,300000,0
294,2020-12-01 12:21:38.010845,227,77,11.7,0.6408893248835229,17479,23316,300000,0
295,2020-12-01 12:21:39.035200,412,95,12.7,0.6408893248835229,39140,41101,300000,0
296,2020-12-01 12:21:40.059047,523,88,11.7,0.6408893248835229,46024,45295,300000,0
297,2020-12-01 12:21:41.086749,440,102,11.7,0.6408893248835229,44880,46023,300000,0
298,2020-12-01 12:21:42.139574,466,103,13.3,0.6408893248835229,47998,48139,300000,0
299,2020-12-01 12:21:43.162773,407,114,12.7,0.6408893248835229,46398,46486,300000,0
