,time,avg_packet_len,packet_count,cpu_usage,mem_usage,bandwidth_calc,bandwidth,bandwidth_limit
97,2020-12-08 17:36:09.213552,180,109,3.8,2.2111986733979867,19620,18423,0
98,2020-12-08 17:36:10.237409,259,63,3.9,2.2111986733979867,16317,16400,0
99,2020-12-08 17:36:11.261450,207,80,6.8,2.2111986733979867,16560,16158,0
100,2020-12-08 17:36:12.317418,249,68,4.7,2.211223088187685,16932,17156,0
101,2020-12-08 17:36:13.341384,202,87,2.9,2.211223088187685,17574,16670,0
102,2020-12-08 17:36:14.365500,241,61,5.9,2.211223088187685,14701,15318,0
103,2020-12-08 17:36:15.389500,148,99,3.9,2.211223088187685,14652,12804,0
104,2020-12-08 17:36:16.445428,249,68,3.8,2.211223088187685,16932,17707,0
105,2020-12-08 17:36:17.469513,205,77,2.9,2.211223088187685,15785,15943,0
106,2020-12-08 17:36:18.493421,230,76,4.9,2.211223088187685,17480,15694,0
107,2020-12-08 17:36:19.517342,204,89,2.0,2.211223088187685,18156,16267,0
108,2020-12-08 17:36:20.573519,230,78,4.7,2.211223088187685,17940,19000,0
109,2020-12-08 17:36:21.628590,237,67,3.8,2.211223088187685,15879,16345,0
110,2020-12-08 17:36:22.685473,236,70,3.8,2.211223088187685,16520,17089,0
111,2020-12-08 17:36:23.709477,191,99,3.9,2.211223088187685,18909,17194,0
112,2020-12-08 17:36:24.733017,214,78,4.9,2.211223088187685,16692,17167,0
113,2020-12-08 17:36:25.760568,217,70,2.9,2.211223088187685,15190,13840,0
114,2020-12-08 17:36:26.813735,207,83,3.8,2.211223088187685,17181,17839,0
115,2020-12-08 17:36:27.837544,231,72,3.9,2.211223088187685,16632,16093,0
116,2020-12-08 17:36:28.893380,218,79,3.8,2.211223088187685,17222,17881,0
117,2020-12-08 17:36:29.917331,216,84,3.9,2.211223088187685,18144,17890,0
118,2020-12-08 17:36:30.941392,204,86,3.9,2.211223088187685,17544,17176,0
119,2020-12-08 17:36:31.965309,236,67,3.9,2.211223088187685,15812,15986,0
120,2020-12-08 17:36:32.989370,224,77,3.9,2.211223088187685,17248,18674,0
121,2020-12-08 17:36:34.013512,207,75,3.9,2.211223088187685,15525,15583,0
122,2020-12-08 17:36:35.037301,211,81,3.9,2.211223088187685,17091,16760,0
123,2020-12-08 17:36:36.061354,211,74,3.9,2.211223088187685,15614,16262,0
124,2020-12-08 17:36:37.089502,213,96,3.9,2.211223088187685,20448,18396,0
125,2020-12-08 17:36:38.109600,177,73,4.9,2.211223088187685,12921,11921,0
126,2020-12-08 17:36:39.137551,203,81,6.8,2.211223088187685,16443,17511,0
127,2020-12-08 17:36:40.189518,238,69,2.9,2.212785634728378,16422,16329,0
128,2020-12-08 17:36:41.217511,207,80,4.9,2.212785634728378,16560,15491,0
129,2020-12-08 17:36:42.269607,183,88,3.8,2.212785634728378,16104,14527,0
130,2020-12-08 17:36:43.325428,408,128,7.6,2.212785634728378,52224,52055,0
131,2020-12-08 17:36:44.349466,203,88,4.9,2.212785634728378,17864,18137,0
132,2020-12-08 17:36:45.373499,227,79,2.9,2.212785634728378,17933,18046,0
133,2020-12-08 17:36:46.397514,237,82,3.9,2.212785634728378,19434,25077,0
134,2020-12-08 17:36:47.421488,232,71,4.9,2.212785634728378,16472,17424,0
135,2020-12-08 17:36:48.445443,253,78,3.9,2.212785634728378,19734,20257,0
136,2020-12-08 17:36:49.469375,221,79,3.9,2.212785634728378,17459,16740,0
137,2020-12-08 17:36:50.493457,230,93,4.9,2.212785634728378,21390,27646,0
138,2020-12-08 17:36:51.549476,217,72,2.8,2.212785634728378,15624,17226,0
139,2020-12-08 17:36:52.573654,230,83,4.9,2.212785634728378,19090,20581,0
140,2020-12-08 17:36:53.597300,225,77,2.9,2.212785634728378,17325,16472,0
141,2020-12-08 17:36:54.621503,210,97,5.9,2.212785634728378,20370,20818,0
142,2020-12-08 17:36:55.645335,239,72,2.9,2.212785634728378,17208,16164,0
143,2020-12-08 17:36:56.669243,223,95,4.9,2.212785634728378,21185,20358,0
144,2020-12-08 17:36:57.693502,220,72,3.9,2.212785634728378,15840,29741,0
145,2020-12-08 17:36:58.717500,230,97,3.9,2.212785634728378,22310,21653,0
146,2020-12-08 17:36:59.741490,220,76,3.9,2.212785634728378,16720,16506,0
147,2020-12-08 17:37:00.765481,203,91,3.9,2.212785634728378,18473,19133,0
148,2020-12-08 17:37:01.789490,233,73,3.9,2.212785634728378,17009,18304,0
149,2020-12-08 17:37:02.813493,204,81,4.9,2.212785634728378,16524,16794,0
150,2020-12-08 17:37:03.837510,221,78,5.9,2.212785634728378,17238,20076,0
151,2020-12-08 17:37:04.861546,199,91,5.9,2.212785634728378,18109,20840,0
152,2020-12-08 17:37:05.885325,243,65,2.9,2.212785634728378,15795,17722,0
153,2020-12-08 17:37:06.909377,195,94,4.9,2.212785634728378,18330,18597,0
154,2020-12-08 17:37:07.933409,235,68,4.9,2.2140063742132945,15980,16601,0
155,2020-12-08 17:37:08.957327,194,91,4.9,2.2141040333720876,17654,17416,0
156,2020-12-08 17:37:09.980692,202,89,3.9,2.2141040333720876,17978,17280,0
157,2020-12-08 17:37:11.004859,217,77,3.9,2.2141040333720876,16709,16474,0
158,2020-12-08 17:37:12.029461,219,68,3.9,2.2141040333720876,14892,14758,0
159,2020-12-08 17:37:13.053298,213,85,2.9,2.2141040333720876,18105,17767,0
160,2020-12-08 17:37:14.108596,252,66,3.8,2.2141040333720876,16632,16281,0
161,2020-12-08 17:37:15.165678,239,88,4.7,2.2141040333720876,21032,55877,0
162,2020-12-08 17:37:16.192369,395,137,4.9,2.2141040333720876,54115,18537,0
163,2020-12-08 17:37:17.245396,250,65,3.8,2.2141040333720876,16250,15793,0
164,2020-12-08 17:37:18.300747,206,82,4.7,2.2141040333720876,16892,17954,0
165,2020-12-08 17:37:19.325331,249,71,2.9,2.2141040333720876,17679,16089,0
166,2020-12-08 17:37:20.349496,217,86,3.9,2.2141040333720876,18662,18041,0
167,2020-12-08 17:37:21.409429,242,68,3.8,2.2141040333720876,16456,17678,0
168,2020-12-08 17:37:22.465003,184,91,3.8,2.2141040333720876,16744,15646,0
169,2020-12-08 17:37:23.517217,229,87,4.8,2.2141040333720876,19923,19059,0
170,2020-12-08 17:37:24.541350,221,73,2.9,2.2141040333720876,16133,15529,0
171,2020-12-08 17:37:25.565507,246,71,4.9,2.2141040333720876,17466,18823,0
172,2020-12-08 17:37:26.621500,202,82,3.8,2.2141040333720876,16564,15868,0
173,2020-12-08 17:37:27.645360,224,83,4.9,2.2141040333720876,18592,18846,0
174,2020-12-08 17:37:28.669301,211,85,4.9,2.2141040333720876,17935,16990,0
175,2020-12-08 17:37:29.693368,244,69,3.9,2.2141040333720876,16836,17389,0
176,2020-12-08 17:37:30.717408,201,77,3.9,2.2141040333720876,15477,16393,0
177,2020-12-08 17:37:31.741488,219,90,3.9,2.2141040333720876,19710,16955,0
178,2020-12-08 17:37:32.797441,199,75,4.7,2.2141040333720876,14925,17083,0
179,2020-12-08 17:37:33.821313,202,84,3.9,2.2141040333720876,16968,19378,0
180,2020-12-08 17:37:34.845045,172,80,3.9,2.2141040333720876,13760,14708,0
181,2020-12-08 17:37:35.901366,213,83,3.8,2.2141040333720876,17679,20618,0
182,2020-12-08 17:37:36.925172,219,88,3.9,2.2141040333720876,19272,17101,0
183,2020-12-08 17:37:37.949569,199,84,3.9,2.2141040333720876,16716,20187,0
184,2020-12-08 17:37:38.973515,207,85,4.9,2.2141040333720876,17595,17248,0
185,2020-12-08 17:37:39.997288,225,75,3.9,2.2141040333720876,16875,16408,0
186,2020-12-08 17:37:41.021209,211,89,3.9,2.2141040333720876,18779,18686,0
187,2020-12-08 17:37:42.045389,214,81,3.9,2.2141040333720876,17334,16445,0
